_id,OCC_DATE,OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,DIVISION,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,HOOD_158,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,AUTOMOBILE,MOTORCYCLE,PASSENGER,BICYCLE,PEDESTRIAN,geometry
779331,1762146000000,November,Monday,2025,5,D43,,NO,NO,YES,142,Woburn North (142),-79.21713043889642,43.7797476024445,YES,NO,NO,NO,NO,"{""coordinates"": [[327569.37873529317, 4848904.058958786]], ""type"": ""MultiPoint""}"
261529,1509422400000,October,Tuesday,2017,15,D41,,NO,NO,YES,121,Oakridge (121),-79.28539606707241,43.6970102181584,YES,NO,NO,NO,NO,"{""coordinates"": [[322098.18821975455, 4839695.756284571]], ""type"": ""MultiPoint""}"
48255,1412395200000,October,Saturday,2014,11,D42,,NO,NO,YES,148,East L'Amoreaux (148),-79.29343840445296,43.79514619916804,YES,NO,NO,NO,NO,"{""coordinates"": [[321422.75557040813, 4850596.645605319]], ""type"": ""MultiPoint""}"
63967,1419570000000,December,Friday,2014,17,D41,,NO,NO,YES,126,Dorset Park (126),-79.27868231915578,43.75938594981225,YES,NO,NO,NO,NO,"{""coordinates"": [[322620.84842284454, 4846626.864343509]], ""type"": ""MultiPoint""}"
510941,1632283200000,September,Wednesday,2021,9,D53,,NO,NO,YES,100,Yonge-Eglinton (100),-79.40903162974148,43.7053663913193,YES,NO,NO,NO,NO,"{""coordinates"": [[312131.5026699052, 4840605.728859978]], ""type"": ""MultiPoint""}"
484993,1611982800000,January,Saturday,2021,16,D23,,NO,NO,YES,008,Humber Heights-Westmount (8),-79.5232776593696,43.69817537297932,YES,NO,NO,NO,NO,"{""coordinates"": [[302923.7366891883, 4839803.082393883]], ""type"": ""MultiPoint""}"
47511,1412049600000,September,Tuesday,2014,10,D32,,NO,YES,NO,105,Lawrence Park North (105),-79.41066613318925,43.72844307280859,YES,NO,NO,NO,NO,"{""coordinates"": [[311997.0090684347, 4843169.303747729]], ""type"": ""MultiPoint""}"
758748,1752552000000,July,Tuesday,2025,14,D55,,NO,NO,YES,070,South Riverdale (70),-79.35050747135584,43.66046680157169,YES,NO,NO,NO,NO,"{""coordinates"": [[316857.1865967902, 4835624.449560963]], ""type"": ""MultiPoint""}"
609630,1684468800000,May,Friday,2023,17,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
440358,1579064400000,January,Wednesday,2020,1,D14,,NO,NO,YES,172,Dovercourt Village (172),-79.42325832696987,43.66250760936428,YES,NO,NO,NO,NO,"{""coordinates"": [[310989.32128658635, 4835843.174424558]], ""type"": ""MultiPoint""}"
485290,1612328400000,February,Wednesday,2021,12,D23,,NO,NO,YES,006,Kingsview Village-The Westway (6),-79.55145116478796,43.69368808335311,YES,NO,NO,NO,NO,"{""coordinates"": [[300652.54116282315, 4839305.589127911]], ""type"": ""MultiPoint""}"
503029,1627444800000,July,Wednesday,2021,16,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
251005,1505448000000,September,Friday,2017,9,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
507609,1630382400000,August,Tuesday,2021,9,D55,,YES,NO,NO,122,Birchcliffe-Cliffside (122),-79.28698796050745,43.68793603053567,YES,NO,NO,NO,YES,"{""coordinates"": [[321972.4622852256, 4838687.327185616]], ""type"": ""MultiPoint""}"
337479,1539921600000,October,Friday,2018,19,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
750783,1748836800000,June,Monday,2025,12,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
93802,1433649600000,June,Sunday,2015,19,D31,,NO,YES,NO,021,Humber Summit (21),-79.54236519998109,43.75207238680615,YES,NO,NO,NO,YES,"{""coordinates"": [[301388.2722156968, 4845791.421386567]], ""type"": ""MultiPoint""}"
646651,1701147600000,November,Tuesday,2023,23,D43,,NO,NO,YES,139,Scarborough Village (139),-79.22018336959724,43.73590228900017,YES,NO,NO,NO,NO,"{""coordinates"": [[327340.08800720674, 4844032.164833182]], ""type"": ""MultiPoint""}"
531279,1643864400000,February,Thursday,2022,16,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.62863329367465,43.748109314408325,YES,NO,NO,NO,NO,"{""coordinates"": [[294440.3001434068, 4845358.30800053]], ""type"": ""MultiPoint""}"
207418,1486184400000,February,Saturday,2017,16,D22,,NO,NO,YES,015,Kingsway South (15),-79.5263819936097,43.65136641920623,YES,NO,NO,NO,NO,"{""coordinates"": [[302671.8625577287, 4834602.926685012]], ""type"": ""MultiPoint""}"
460798,1594008000000,July,Monday,2020,18,D22,,YES,NO,NO,158,Islington (158),-79.52508129551452,43.64838011134914,YES,NO,NO,YES,NO,"{""coordinates"": [[302776.68478905095, 4834271.132368272]], ""type"": ""MultiPoint""}"
558667,1659240000000,July,Sunday,2022,1,D41,1.0,NO,NO,NO,124,Kennedy Park (124),-79.26756590972838,43.73122757990621,YES,YES,YES,NO,NO,"{""coordinates"": [[323524.7344572979, 4843501.027832974]], ""type"": ""MultiPoint""}"
207884,1486443600000,February,Tuesday,2017,18,D52,,NO,NO,YES,078,Kensington-Chinatown (78),-79.39406554131408,43.65908039898392,YES,NO,NO,NO,NO,"{""coordinates"": [[313344.245674435, 4835465.021509974]], ""type"": ""MultiPoint""}"
149640,1460433600000,April,Tuesday,2016,21,D14,,NO,NO,YES,080,Palmerston-Little Italy (80),-79.42939312447476,43.66115701005856,YES,NO,NO,NO,NO,"{""coordinates"": [[310494.66913044034, 4835692.69100667]], ""type"": ""MultiPoint""}"
228267,1495771200000,May,Friday,2017,15,D41,,NO,NO,YES,126,Dorset Park (126),-79.27484982494835,43.74910266177791,YES,NO,NO,NO,NO,"{""coordinates"": [[322932.5516365935, 4845485.259934042]], ""type"": ""MultiPoint""}"
113305,1442894400000,September,Tuesday,2015,17,D51,1.0,NO,NO,NO,073,Moss Park (73),-79.36574395616843,43.6553338944376,YES,NO,NO,NO,YES,"{""coordinates"": [[315629.2238122858, 4835052.111078184]], ""type"": ""MultiPoint""}"
677606,1715659200000,May,Tuesday,2024,12,D32,,NO,NO,YES,034,Bathurst Manor (34),-79.45524514235177,43.75887293925243,YES,NO,NO,NO,NO,"{""coordinates"": [[308403.7620928001, 4846547.03913361]], ""type"": ""MultiPoint""}"
158899,1464753600000,June,Wednesday,2016,10,D14,,NO,NO,YES,085,South Parkdale (85),-79.43456472181047,43.633383478469405,YES,NO,NO,NO,NO,"{""coordinates"": [[310079.9954843122, 4832606.869422528]], ""type"": ""MultiPoint""}"
290610,1520658000000,March,Saturday,2018,17,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
134360,1452747600000,January,Thursday,2016,11,D42,1.0,NO,NO,NO,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
518186,1636434000000,November,Tuesday,2021,6,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
690000,1721102400000,July,Tuesday,2024,0,D12,,YES,NO,NO,029,Maple Leaf (29),-79.48907894180334,43.70912184895517,YES,NO,NO,NO,NO,"{""coordinates"": [[305680.11652481434, 4841018.9795882655]], ""type"": ""MultiPoint""}"
49496,1413000000000,October,Saturday,2014,10,D32,1.0,NO,NO,NO,031,Yorkdale-Glen Park (31),-79.44650683069729,43.715615457346686,YES,NO,NO,NO,YES,"{""coordinates"": [[309110.49255914055, 4841741.722959911]], ""type"": ""MultiPoint""}"
55539,1415768400000,November,Wednesday,2014,16,D11,,NO,NO,YES,089,Runnymede-Bloor West Village (89),-79.49118071148864,43.665729552266455,YES,NO,NO,NO,NO,"{""coordinates"": [[305511.24971568404, 4836198.29088105]], ""type"": ""MultiPoint""}"
649038,1702184400000,December,Sunday,2023,16,D32,,NO,NO,YES,036,Newtonbrook West (36),-79.42502092547858,43.7877815051796,YES,NO,NO,NO,NO,"{""coordinates"": [[310834.5766824822, 4849760.444484568]], ""type"": ""MultiPoint""}"
788522,1766120400000,December,Friday,2025,18,D14,,NO,NO,YES,164,Wellington Place (164),-79.40306583230996,43.644868584994335,YES,NO,YES,NO,NO,"{""coordinates"": [[312620.16233458376, 4833885.282097853]], ""type"": ""MultiPoint""}"
252690,1506052800000,September,Friday,2017,12,D33,,NO,NO,YES,044,Flemingdon Park (44),-79.3325817281569,43.72078084808663,YES,NO,NO,NO,NO,"{""coordinates"": [[318289.44699392014, 4842327.80588976]], ""type"": ""MultiPoint""}"
67132,1421298000000,January,Thursday,2015,8,D52,,NO,YES,NO,168,Downtown Yonge East (168),-79.38208824652705,43.65909819820201,YES,NO,NO,NO,NO,"{""coordinates"": [[314310.28309494635, 4835468.301664196]], ""type"": ""MultiPoint""}"
531906,1644037200000,February,Saturday,2022,14,D55,,NO,NO,YES,060,Woodbine-Lumsden (60),-79.31268134558978,43.69335141378746,YES,NO,NO,NO,NO,"{""coordinates"": [[319899.7710887269, 4839283.951470203]], ""type"": ""MultiPoint""}"
434349,1576299600000,December,Saturday,2019,13,D55,,NO,NO,YES,061,Taylor-Massey (61),-79.28834606133788,43.69122472524528,YES,NO,NO,NO,NO,"{""coordinates"": [[321862.04358441144, 4839052.404738588]], ""type"": ""MultiPoint""}"
163189,1466654400000,June,Thursday,2016,19,D14,,NO,NO,YES,083,Dufferin Grove (83),-79.43334732221624,43.6546692036667,YES,NO,NO,NO,NO,"{""coordinates"": [[310176.3293132513, 4834971.667982023]], ""type"": ""MultiPoint""}"
426072,1573362000000,November,Sunday,2019,15,D12,,YES,NO,NO,091,Weston-Pelham Park (91),-79.45994771711165,43.67413073127442,YES,NO,NO,NO,NO,"{""coordinates"": [[308029.64831194666, 4837132.358974781]], ""type"": ""MultiPoint""}"
135932,1453525200000,January,Saturday,2016,18,D22,,NO,NO,YES,160,Mimico-Queensway (160),-79.5207393594055,43.60719729698625,YES,NO,NO,NO,NO,"{""coordinates"": [[303125.80743024184, 4829695.87763936]], ""type"": ""MultiPoint""}"
222731,1493438400000,April,Saturday,2017,14,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
539693,1648699200000,March,Thursday,2022,16,D23,,NO,NO,YES,004,Rexdale-Kipling (4),-79.56667255625318,43.71171531007552,YES,NO,NO,NO,NO,"{""coordinates"": [[299427.16078369226, 4841309.203627155]], ""type"": ""MultiPoint""}"
17070,1396238400000,March,Monday,2014,18,D23,,YES,NO,NO,007,Willowridge-Martingrove-Richview (7),-79.56427678487202,43.68398594866687,YES,NO,YES,NO,NO,"{""coordinates"": [[299617.8375591635, 4838228.45124151]], ""type"": ""MultiPoint""}"
49179,1412827200000,October,Thursday,2014,14,D41,1.0,NO,NO,NO,119,Wexford/Maryvale (119),-79.29097648996401,43.7362109517679,YES,NO,NO,YES,NO,"{""coordinates"": [[321637.39715672575, 4844049.637885138]], ""type"": ""MultiPoint""}"
471507,1601092800000,September,Saturday,2020,17,D53,,NO,NO,YES,055,Thorncliffe Park (55),-79.35276761725945,43.70186929114229,YES,NO,NO,NO,NO,"{""coordinates"": [[316666.73338099883, 4840223.73011658]], ""type"": ""MultiPoint""}"
394198,1560744000000,June,Monday,2019,10,D32,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.45130621630454,43.72365705515087,YES,NO,NO,NO,NO,"{""coordinates"": [[308723.23219743604, 4842634.871267727]], ""type"": ""MultiPoint""}"
47445,1412049600000,September,Tuesday,2014,16,D11,1.0,NO,NO,NO,090,Junction Area (90),-79.46759501770863,43.672467741215,YES,NO,NO,NO,YES,"{""coordinates"": [[307413.0741469656, 4836947.340252237]], ""type"": ""MultiPoint""}"
49384,1412913600000,October,Friday,2014,20,D12,,NO,NO,YES,112,Beechborough-Greenbrook (112),-79.47931047932344,43.6936751793066,YES,NO,NO,NO,NO,"{""coordinates"": [[306467.7747656363, 4839303.077160274]], ""type"": ""MultiPoint""}"
328225,1536465600000,September,Sunday,2018,1,D32,,YES,YES,NO,155,Downsview (155),-79.4627736022487,43.750425391271285,YES,NO,NO,NO,YES,"{""coordinates"": [[307797.975204623, 4845608.247489932]], ""type"": ""MultiPoint""}"
614118,1686542400000,June,Monday,2023,5,D33,,NO,NO,YES,052,Bayview Village (52),-79.37125652386442,43.77035309628378,YES,NO,NO,NO,NO,"{""coordinates"": [[315164.73307030095, 4847829.526862717]], ""type"": ""MultiPoint""}"
294084,1522209600000,March,Wednesday,2018,11,D53,,NO,NO,YES,100,Yonge-Eglinton (100),-79.39944285101079,43.698140524354834,YES,NO,NO,NO,NO,"{""coordinates"": [[312905.2739415341, 4839803.861326021]], ""type"": ""MultiPoint""}"
123411,1447477200000,November,Saturday,2015,8,D13,1.0,NO,NO,NO,106,Humewood-Cedarvale (106),-79.4247585079281,43.69903037477589,YES,NO,NO,NO,YES,"{""coordinates"": [[310864.6496552349, 4839900.556845958]], ""type"": ""MultiPoint""}"
417613,1569988800000,October,Wednesday,2019,16,D41,,YES,NO,NO,126,Dorset Park (126),-79.28372299434183,43.77317423813503,YES,NO,NO,NO,NO,"{""coordinates"": [[322210.96551544924, 4848157.624314358]], ""type"": ""MultiPoint""}"
649837,1702530000000,December,Thursday,2023,12,D41,,NO,YES,NO,119,Wexford/Maryvale (119),-79.3046332814543,43.74323813620406,YES,NO,NO,NO,NO,"{""coordinates"": [[320535.46581038035, 4844827.6465624655]], ""type"": ""MultiPoint""}"
729400,1738731600000,February,Wednesday,2025,8,D42,,YES,NO,NO,148,East L'Amoreaux (148),-79.29343840445296,43.79514619916804,YES,NO,NO,NO,NO,"{""coordinates"": [[321422.75557040813, 4850596.645605319]], ""type"": ""MultiPoint""}"
194797,1480568400000,December,Thursday,2016,6,D41,,NO,NO,YES,126,Dorset Park (126),-79.27495772550257,43.74959926150445,YES,NO,NO,NO,NO,"{""coordinates"": [[322923.71194207575, 4845540.406737759]], ""type"": ""MultiPoint""}"
13709,1394424000000,March,Monday,2014,1,D41,,NO,NO,YES,120,Clairlea-Birchmount (120),-79.29598806358038,43.7088161908195,YES,NO,NO,NO,NO,"{""coordinates"": [[321241.1915323434, 4841005.190472465]], ""type"": ""MultiPoint""}"
738821,1742961600000,March,Wednesday,2025,6,D13,,NO,NO,YES,102,Forest Hill North (102),-79.43102979874236,43.69981846869838,YES,NO,NO,NO,NO,"{""coordinates"": [[310359.0953221465, 4839987.670869305]], ""type"": ""MultiPoint""}"
95820,1434600000000,June,Thursday,2015,19,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
369379,1551243600000,February,Wednesday,2019,13,D43,,NO,NO,YES,143,West Rouge (143),-79.14088966440954,43.78971426302341,YES,NO,NO,NO,NO,"{""coordinates"": [[333701.52525161597, 4850035.113557869]], ""type"": ""MultiPoint""}"
412159,1567828800000,September,Saturday,2019,0,D33,1.0,NO,NO,NO,149,Parkwoods-O'Connor Hills (149),-79.32468285033866,43.74078662046106,YES,YES,YES,NO,NO,"{""coordinates"": [[318921.18479968444, 4844551.680767056]], ""type"": ""MultiPoint""}"
333363,1538366400000,October,Monday,2018,6,D11,1.0,NO,NO,NO,087,High Park-Swansea (87),-79.46983691358491,43.6371382051061,YES,NO,NO,NO,YES,"{""coordinates"": [[307233.71841108875, 4833022.358685857]], ""type"": ""MultiPoint""}"
320799,1533268800000,August,Friday,2018,1,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.3021538713469,43.76557662056564,YES,NO,YES,NO,NO,"{""coordinates"": [[320729.2390644171, 4847309.844900485]], ""type"": ""MultiPoint""}"
467655,1598587200000,August,Friday,2020,19,D32,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.44841162337087,43.72275075552332,YES,NO,NO,NO,NO,"{""coordinates"": [[308956.5106733589, 4842534.3263839325]], ""type"": ""MultiPoint""}"
395618,1561262400000,June,Sunday,2019,3,D11,,NO,NO,YES,088,High Park North (88),-79.45244171585153,43.65631701222854,YES,NO,NO,NO,NO,"{""coordinates"": [[308636.03496722766, 4835153.670560214]], ""type"": ""MultiPoint""}"
402299,1563768000000,July,Monday,2019,9,D42,,YES,NO,NO,145,Malvern West (145),-79.23236567778376,43.815301969417575,YES,NO,YES,NO,NO,"{""coordinates"": [[326330.2587729013, 4852849.974452258]], ""type"": ""MultiPoint""}"
300675,1525233600000,May,Wednesday,2018,7,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
205492,1485234000000,January,Tuesday,2017,15,D13,,YES,NO,NO,092,Corso Italia-Davenport (92),-79.45576981289963,43.67777461640581,YES,NO,YES,NO,NO,"{""coordinates"": [[308366.321183061, 4837537.34678655]], ""type"": ""MultiPoint""}"
682294,1717646400000,June,Thursday,2024,17,D23,,NO,NO,YES,006,Kingsview Village-The Westway (6),-79.54672195820916,43.69704647760884,YES,NO,NO,NO,NO,"{""coordinates"": [[301033.9709249062, 4839678.465032169]], ""type"": ""MultiPoint""}"
62787,1418965200000,December,Friday,2014,8,D23,,NO,NO,YES,005,Elms-Old Rexdale (5),-79.5559811336446,43.71696275341367,YES,NO,YES,NO,NO,"{""coordinates"": [[300289.12768126343, 4841891.5339728845]], ""type"": ""MultiPoint""}"
397904,1562126400000,July,Wednesday,2019,15,D33,,NO,NO,YES,150,Fenside-Parkwoods (150),-79.33795325846107,43.75776741515415,YES,NO,NO,NO,NO,"{""coordinates"": [[317848.61006714543, 4846436.007803121]], ""type"": ""MultiPoint""}"
124604,1447995600000,November,Friday,2015,14,D14,,NO,YES,YES,085,South Parkdale (85),-79.43456472181047,43.633383478469405,YES,NO,NO,NO,NO,"{""coordinates"": [[310079.9954843122, 4832606.869422528]], ""type"": ""MultiPoint""}"
728094,1738126800000,January,Wednesday,2025,9,D32,1.0,NO,NO,NO,033,Clanton Park (33),-79.44643447690169,43.73474754951029,YES,NO,NO,NO,YES,"{""coordinates"": [[309114.94936855393, 4843867.221310463]], ""type"": ""MultiPoint""}"
502734,1627272000000,July,Monday,2021,9,NSA,,NO,YES,NO,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
629553,1693627200000,September,Saturday,2023,1,D52,,NO,YES,NO,170,Yonge-Bay Corridor (170),-79.37789244529229,43.64914348824707,YES,NO,NO,NO,NO,"{""coordinates"": [[314650.32644377695, 4834362.878559354]], ""type"": ""MultiPoint""}"
455607,1589428800000,May,Thursday,2020,19,D23,,NO,NO,YES,002,Mount Olive-Silverstone-Jamestown (2),-79.58379757246055,43.74680967781584,YES,NO,NO,NO,NO,"{""coordinates"": [[298051.0749629813, 4845209.294565355]], ""type"": ""MultiPoint""}"
235652,1498708800000,June,Thursday,2017,13,D51,,NO,NO,YES,071,Cabbagetown-South St.James Town (71),-79.37787905137138,43.66521290431659,YES,NO,NO,NO,NO,"{""coordinates"": [[314648.78014078113, 4836148.103117028]], ""type"": ""MultiPoint""}"
321470,1533614400000,August,Tuesday,2018,11,D42,,NO,NO,YES,145,Malvern West (145),-79.24096626836477,43.79858359707118,YES,NO,NO,NO,NO,"{""coordinates"": [[325644.1835437305, 4850990.404985669]], ""type"": ""MultiPoint""}"
680471,1716955200000,May,Wednesday,2024,12,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
229485,1496289600000,June,Thursday,2017,16,D14,,NO,NO,YES,164,Wellington Place (164),-79.40319573226671,43.64518838535745,YES,NO,NO,NO,NO,"{""coordinates"": [[312609.6412243127, 4833920.797797791]], ""type"": ""MultiPoint""}"
649557,1702443600000,December,Wednesday,2023,9,NSA,,YES,NO,NO,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
333860,1538539200000,October,Wednesday,2018,15,D41,,YES,NO,NO,126,Dorset Park (126),-79.27494652531841,43.7494527615645,YES,NO,NO,NO,NO,"{""coordinates"": [[322924.6582192781, 4845524.133582743]], ""type"": ""MultiPoint""}"
511849,1632888000000,September,Wednesday,2021,18,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
118206,1445140800000,October,Sunday,2015,17,D43,,NO,NO,YES,143,West Rouge (143),-79.14088966440954,43.78971426302341,YES,NO,NO,NO,NO,"{""coordinates"": [[333701.52525161597, 4850035.113557869]], ""type"": ""MultiPoint""}"
311891,1529640000000,June,Friday,2018,8,D11,,NO,NO,YES,086,Roncesvalles (86),-79.44679471773388,43.65158400403554,YES,NO,NO,NO,NO,"{""coordinates"": [[309091.8569605018, 4834628.136466124]], ""type"": ""MultiPoint""}"
101119,1437019200000,July,Thursday,2015,16,D31,,NO,NO,YES,027,York University Heights (27),-79.49439581224932,43.78149547981646,YES,NO,NO,NO,NO,"{""coordinates"": [[305251.0917975022, 4849059.369353793]], ""type"": ""MultiPoint""}"
457746,1591588800000,June,Monday,2020,7,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.3851928438504,43.65541749452122,YES,NO,NO,NO,NO,"{""coordinates"": [[314060.44452705636, 4835059.044904462]], ""type"": ""MultiPoint""}"
6193,1391230800000,February,Saturday,2014,22,D31,,NO,YES,YES,022,Humbermede (22),-79.5386332854425,43.73551015676011,YES,NO,NO,NO,NO,"{""coordinates"": [[301687.95061865717, 4843951.274804911]], ""type"": ""MultiPoint""}"
277617,1515474000000,January,Tuesday,2018,18,D41,1.0,NO,NO,NO,125,Ionview (125),-79.27387760251516,43.73084097410987,YES,NO,NO,NO,YES,"{""coordinates"": [[323016.3857537963, 4843456.6709305085]], ""type"": ""MultiPoint""}"
